order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ea549ea9,a7d96f66,delivered,2017-06-16 13:00:00,2017-06-16 17:00:00,2017-06-17 13:00:00,2017-06-22 13:00:00,2017-06-26 13:00:00
7310ee0d,50165e2b,canceled,2017-05-19 18:00:00,2017-05-19 19:00:00,2017-05-20 18:00:00,,2017-06-08 18:00:00
85e7e52d,f278f595,delivered,2018-05-23 19:00:00,2018-05-23 19:00:00,2018-05-25 19:00:00,2018-05-26 19:00:00,2018-06-16 19:00:00
b6200f2f,37015cc3,invoiced,2017-05-30 18:00:00,2017-05-30 21:00:00,2017-05-31 18:00:00,,2017-06-16 18:00:00
93216355,eec60298,delivered,2017-08-09 01:00:00,2017-08-09 03:00:00,2017-08-11 01:00:00,2017-08-20 01:00:00,2017-08-28 01:00:00
5943d2e2,b7aca014,delivered,2017-03-30 13:00:00,2017-03-30 17:00:00,2017-04-01 13:00:00,2017-04-11 13:00:00,2017-04-20 13:00:00
51b89fed,55adce3f,delivered,2017-02-20 13:00:00,2017-02-20 13:00:00,2017-02-22 13:00:00,2017-02-24 13:00:00,2017-03-07 13:00:00
cf9d353b,e62dc24e,delivered,2018-02-23 01:00:00,2018-02-23 04:00:00,2018-02-25 01:00:00,2018-02-27 01:00:00,2018-03-15 01:00:00
1aae3365,b107a072,delivered,2017-04-27 07:00:00,2017-04-27 11:00:00,2017-04-28 07:00:00,2017-05-06 07:00:00,2017-05-11 07:00:00
99bb3ae1,afb934d2,delivered,2017-03-03 13:00:00,2017-03-03 15:00:00,2017-03-05 13:00:00,2017-03-08 13:00:00,2017-03-16 13:00:00
a41da027,c6209f5d,delivered,2018-07-11 15:00:00,2018-07-11 19:00:00,2018-07-13 15:00:00,2018-07-20 15:00:00,2018-08-04 15:00:00
62a43401,ff92e1c8,delivered,2017-09-18 14:00:00,2017-09-18 15:00:00,2017-09-20 14:00:00,2017-10-01 14:00:00,2017-10-01 14:00:00
c5af5757,922b7201,delivered,2018-02-18 09:00:00,2018-02-18 13:00:00,2018-02-20 09:00:00,2018-03-03 09:00:00,2018-03-04 09:00:00
0d4358d6,f66be501,delivered,2017-03-02 16:00:00,2017-03-02 20:00:00,2017-03-03 16:00:00,2017-03-05 16:00:00,2017-03-23 16:00:00
82b8e4f5,bce50058,delivered,2017-05-04 13:00:00,2017-05-04 15:00:00,2017-05-06 13:00:00,2017-05-07 13:00:00,2017-05-23 13:00:00
9fefccd7,3864f049,delivered,2017-12-28 14:00:00,2017-12-28 15:00:00,2017-12-29 14:00:00,2018-01-11 14:00:00,2018-01-09 14:00:00
19307617,495d6590,delivered,2018-06-18 00:00:00,2018-06-18 02:00:00,2018-06-20 00:00:00,2018-06-28 00:00:00,2018-07-04 00:00:00
72aade8e,c76b45c5,delivered,2017-01-24 08:00:00,2017-01-24 10:00:00,2017-01-25 08:00:00,2017-02-01 08:00:00,2017-02-04 08:00:00
020a19bb,59c4a25f,delivered,2018-08-04 23:00:00,2018-08-05 01:00:00,2018-08-05 23:00:00,2018-08-17 23:00:00,2018-08-21 23:00:00
2e84ce43,e1649157,delivered,2018-05-01 14:00:00,2018-05-01 16:00:00,2018-05-02 14:00:00,2018-05-09 14:00:00,2018-05-23 14:00:00
aaf523ae,10f83edd,delivered,2018-01-28 09:00:00,2018-01-28 09:00:00,2018-01-29 09:00:00,2018-01-31 09:00:00,2018-02-16 09:00:00
de75a5d1,4a1b4ab9,delivered,2017-05-19 05:00:00,2017-05-19 06:00:00,2017-05-21 05:00:00,2017-05-23 05:00:00,2017-05-29 05:00:00
8108c5ad,45dd7683,delivered,2017-09-04 21:00:00,2017-09-04 23:00:00,2017-09-06 21:00:00,2017-09-11 21:00:00,2017-09-15 21:00:00
db078f35,0de57290,delivered,2018-03-11 14:00:00,2018-03-11 14:00:00,2018-03-12 14:00:00,2018-03-22 14:00:00,2018-04-03 14:00:00
936d19af,8e23a7d1,delivered,2018-07-23 16:00:00,2018-07-23 20:00:00,2018-07-24 16:00:00,2018-08-03 16:00:00,2018-08-10 16:00:00
b5bc9017,cc536d7e,delivered,2018-06-24 13:00:00,2018-06-24 15:00:00,2018-06-25 13:00:00,2018-07-05 13:00:00,2018-07-08 13:00:00
5195f49a,ec1cdd5e,delivered,2018-03-02 00:00:00,2018-03-02 03:00:00,2018-03-04 00:00:00,2018-03-14 00:00:00,2018-03-25 00:00:00
0362595d,e2fa2770,delivered,2017-04-08 22:00:00,2017-04-09 00:00:00,2017-04-10 22:00:00,2017-04-17 22:00:00,2017-04-25 22:00:00
fb61985d,d9b7e009,delivered,2017-10-24 15:00:00,2017-10-24 18:00:00,2017-10-26 15:00:00,2017-11-05 15:00:00,2017-11-08 15:00:00
e10bb6b6,ac90baa4,delivered,2018-01-27 19:00:00,2018-01-27 21:00:00,2018-01-29 19:00:00,2018-02-04 19:00:00,2018-02-17 19:00:00
eea94a0a,7852219e,delivered,2017-01-22 00:00:00,2017-01-22 01:00:00,2017-01-24 00:00:00,2017-01-30 00:00:00,2017-02-08 00:00:00
89f55b27,d20d2103,delivered,2018-06-04 23:00:00,2018-06-05 03:00:00,2018-06-05 23:00:00,2018-06-09 23:00:00,2018-06-25 23:00:00
3e95ea5d,d42ee2da,delivered,2017-10-08 11:00:00,2017-10-08 15:00:00,2017-10-09 11:00:00,2017-10-18 11:00:00,2017-10-30 11:00:00
e207a1f4,93d5a0b4,delivered,2017-07-13 18:00:00,2017-07-13 20:00:00,2017-07-15 18:00:00,2017-07-21 18:00:00,2017-07-31 18:00:00
30eb514f,726a5867,delivered,2018-07-05 15:00:00,2018-07-05 16:00:00,2018-07-06 15:00:00,2018-07-12 15:00:00,2018-07-16 15:00:00
8770c045,fb754da0,delivered,2017-01-21 00:00:00,2017-01-21 01:00:00,2017-01-22 00:00:00,2017-02-04 00:00:00,2017-02-10 00:00:00
481e33cf,e82e071e,delivered,2017-11-25 14:00:00,2017-11-25 14:00:00,2017-11-27 14:00:00,2017-12-02 14:00:00,2017-12-06 14:00:00
cefd3764,f0cf4d82,delivered,2018-05-07 23:00:00,2018-05-08 02:00:00,2018-05-08 23:00:00,2018-05-18 23:00:00,2018-05-25 23:00:00
d523b1cc,dbb3afc2,shipped,2018-03-22 13:00:00,2018-03-22 14:00:00,2018-03-24 13:00:00,,2018-04-03 13:00:00
3804ed82,954c0a9b,delivered,2018-06-07 07:00:00,2018-06-07 09:00:00,2018-06-09 07:00:00,2018-06-19 07:00:00,2018-06-17 07:00:00
60271362,8fa2443f,delivered,2017-11-26 19:00:00,2017-11-26 23:00:00,2017-11-28 19:00:00,2017-12-05 19:00:00,2017-12-16 19:00:00
72f71cf7,7758ecd1,delivered,2017-07-09 18:00:00,2017-07-09 19:00:00,2017-07-10 18:00:00,2017-07-14 18:00:00,2017-07-31 18:00:00
a5412386,5dfeb96a,shipped,2017-11-07 11:00:00,2017-11-07 12:00:00,2017-11-09 11:00:00,,2017-11-17 11:00:00
8187a594,cb51316d,delivered,2017-12-05 22:00:00,2017-12-05 22:00:00,2017-12-07 22:00:00,2017-12-08 22:00:00,2017-12-16 22:00:00
171018c3,022c5122,delivered,2017-04-03 22:00:00,2017-04-04 02:00:00,2017-04-04 22:00:00,2017-04-17 22:00:00,2017-04-16 22:00:00
75628556,bef7d0f2,delivered,2017-06-26 06:00:00,2017-06-26 09:00:00,2017-06-27 06:00:00,2017-07-02 06:00:00,2017-07-09 06:00:00
451a95b6,730f27d0,delivered,2018-07-11 20:00:00,2018-07-11 22:00:00,2018-07-12 20:00:00,2018-07-22 20:00:00,2018-07-26 20:00:00
71f893bf,f254115f,delivered,2018-06-02 22:00:00,2018-06-03 01:00:00,2018-06-03 22:00:00,2018-06-08 22:00:00,2018-06-15 22:00:00
8f962cd0,9a8f2b0c,delivered,2018-03-14 16:00:00,2018-03-14 16:00:00,2018-03-15 16:00:00,2018-03-28 16:00:00,2018-03-27 16:00:00
f43b0544,f69bfe7f,delivered,2017-08-12 02:00:00,2017-08-12 03:00:00,2017-08-13 02:00:00,2017-08-25 02:00:00,2017-09-01 02:00:00
df8b018f,53d96512,delivered,2017-08-18 01:00:00,2017-08-18 01:00:00,2017-08-19 01:00:00,2017-08-25 01:00:00,2017-09-11 01:00:00
280709dd,7b82a846,delivered,2017-08-02 13:00:00,2017-08-02 17:00:00,2017-08-03 13:00:00,2017-08-10 13:00:00,2017-08-25 13:00:00
464114dd,ec6a5d2e,delivered,2017-06-15 08:00:00,2017-06-15 11:00:00,2017-06-17 08:00:00,2017-06-23 08:00:00,2017-06-25 08:00:00
ac3ead17,dc7c5727,delivered,2018-02-27 04:00:00,2018-02-27 05:00:00,2018-03-01 04:00:00,2018-03-04 04:00:00,2018-03-09 04:00:00
877fb25e,c1bca347,delivered,2017-09-01 22:00:00,2017-09-02 02:00:00,2017-09-02 22:00:00,2017-09-04 22:00:00,2017-09-11 22:00:00
b81b35b2,81d55959,delivered,2018-07-25 13:00:00,2018-07-25 17:00:00,2018-07-26 13:00:00,2018-07-29 13:00:00,2018-08-04 13:00:00
ca62692f,018e0cd2,invoiced,2018-07-21 07:00:00,2018-07-21 10:00:00,2018-07-22 07:00:00,,2018-08-12 07:00:00
ec08ff37,1fec1e73,delivered,2017-04-04 05:00:00,2017-04-04 06:00:00,2017-04-06 05:00:00,2017-04-10 05:00:00,2017-04-27 05:00:00
7675e5e9,16e36580,delivered,2017-07-26 07:00:00,2017-07-26 11:00:00,2017-07-27 07:00:00,2017-08-07 07:00:00,2017-08-07 07:00:00
abae6467,a7ea4ece,delivered,2018-01-30 13:00:00,2018-01-30 16:00:00,2018-01-31 13:00:00,2018-02-07 13:00:00,2018-02-12 13:00:00
b8b81db1,8a2e2a66,delivered,2017-06-02 14:00:00,2017-06-02 14:00:00,2017-06-03 14:00:00,2017-06-05 14:00:00,2017-06-22 14:00:00
f546cb73,48bc47b3,delivered,2017-07-09 15:00:00,2017-07-09 17:00:00,2017-07-11 15:00:00,2017-07-22 15:00:00,2017-08-01 15:00:00
0aa8c60e,49136800,delivered,2018-04-16 09:00:00,2018-04-16 09:00:00,2018-04-17 09:00:00,2018-04-19 09:00:00,2018-04-27 09:00:00
f522e24a,76ce61c6,delivered,2017-06-27 20:00:00,2017-06-27 22:00:00,2017-06-28 20:00:00,2017-07-04 20:00:00,2017-07-19 20:00:00
38458820,90d7c556,delivered,2017-08-10 04:00:00,2017-08-10 05:00:00,2017-08-11 04:00:00,2017-08-21 04:00:00,2017-09-02 04:00:00
46a9f810,3fa7db7b,delivered,2018-08-10 07:00:00,2018-08-10 08:00:00,2018-08-11 07:00:00,2018-08-16 07:00:00,2018-08-25 07:00:00
cc8ec128,3212c457,delivered,2017-08-22 04:00:00,2017-08-22 06:00:00,2017-08-24 04:00:00,2017-09-01 04:00:00,2017-09-03 04:00:00
f2f83cec,ab1fa04f,delivered,2018-04-04 02:00:00,2018-04-04 04:00:00,2018-04-06 02:00:00,2018-04-12 02:00:00,2018-04-19 02:00:00
0cdc502a,0d642b9b,delivered,2017-05-01 10:00:00,2017-05-01 14:00:00,2017-05-03 10:00:00,2017-05-10 10:00:00,2017-05-17 10:00:00
132c988a,d832510f,delivered,2018-02-23 07:00:00,2018-02-23 11:00:00,2018-02-24 07:00:00,2018-02-26 07:00:00,2018-03-14 07:00:00
e2c65085,f79d2627,delivered,2017-01-22 13:00:00,2017-01-22 13:00:00,2017-01-23 13:00:00,2017-02-05 13:00:00,2017-02-04 13:00:00
23b3f560,65f39b5a,delivered,2018-06-14 13:00:00,2018-06-14 15:00:00,2018-06-16 13:00:00,2018-06-25 13:00:00,2018-07-08 13:00:00
71a1121f,93f516fe,delivered,2018-01-14 06:00:00,2018-01-14 10:00:00,2018-01-16 06:00:00,2018-01-27 06:00:00,2018-02-03 06:00:00
f910d2ef,9355272c,delivered,2017-09-05 03:00:00,2017-09-05 07:00:00,2017-09-06 03:00:00,2017-09-17 03:00:00,2017-09-29 03:00:00
c68872f6,5df3d863,delivered,2017-10-02 04:00:00,2017-10-02 07:00:00,2017-10-03 04:00:00,2017-10-05 04:00:00,2017-10-26 04:00:00
5a9361ae,2885aee2,delivered,2017-03-20 18:00:00,2017-03-20 22:00:00,2017-03-21 18:00:00,2017-04-03 18:00:00,2017-04-13 18:00:00
44f5eb70,ce0faa13,shipped,2017-06-15 00:00:00,2017-06-15 03:00:00,2017-06-16 00:00:00,,2017-07-07 00:00:00
3f3e01d9,065ad2ab,delivered,2017-02-14 08:00:00,2017-02-14 08:00:00,2017-02-15 08:00:00,2017-02-27 08:00:00,2017-02-27 08:00:00
c8facfd9,f2825f8b,delivered,2018-04-16 00:00:00,2018-04-16 01:00:00,2018-04-17 00:00:00,2018-04-20 00:00:00,2018-04-26 00:00:00
08d7d91d,0e89885d,delivered,2018-08-06 05:00:00,2018-08-06 05:00:00,2018-08-07 05:00:00,2018-08-17 05:00:00,2018-08-24 05:00:00
9cc35c0b,6f49a73b,delivered,2018-08-08 16:00:00,2018-08-08 16:00:00,2018-08-09 16:00:00,2018-08-12 16:00:00,2018-08-28 16:00:00
3e951201,5b8ebf08,delivered,2017-11-06 18:00:00,2017-11-06 19:00:00,2017-11-07 18:00:00,2017-11-14 18:00:00,2017-11-28 18:00:00
a5f77386,b3097145,delivered,2017-06-23 15:00:00,2017-06-23 16:00:00,2017-06-25 15:00:00,2017-07-02 15:00:00,2017-07-13 15:00:00
8b86a0c5,732cec2b,delivered,2017-11-25 12:00:00,2017-11-25 15:00:00,2017-11-26 12:00:00,2017-12-05 12:00:00,2017-12-09 12:00:00
8b310c49,cdd97efd,delivered,2018-05-05 23:00:00,2018-05-05 23:00:00,2018-05-06 23:00:00,2018-05-18 23:00:00,2018-05-22 23:00:00
7266a8cf,aa1bdcb8,invoiced,2017-03-31 02:00:00,2017-03-31 03:00:00,2017-04-01 02:00:00,,2017-04-22 02:00:00
e902e81c,34187438,delivered,2017-08-31 05:00:00,2017-08-31 08:00:00,2017-09-02 05:00:00,2017-09-07 05:00:00,2017-09-15 05:00:00
f5ff6699,aa8ea2e1,delivered,2018-02-20 21:00:00,2018-02-20 21:00:00,2018-02-22 21:00:00,2018-03-01 21:00:00,2018-03-04 21:00:00
c962d9bc,fbd5bc15,delivered,2018-08-01 05:00:00,2018-08-01 08:00:00,2018-08-02 05:00:00,2018-08-13 05:00:00,2018-08-20 05:00:00
53282e04,4bed94b0,delivered,2017-11-09 22:00:00,2017-11-10 02:00:00,2017-11-11 22:00:00,2017-11-20 22:00:00,2017-12-03 22:00:00
b4c769bf,abdcf93c,canceled,2018-02-04 04:00:00,2018-02-04 07:00:00,2018-02-06 04:00:00,,2018-02-28 04:00:00
e679b4f1,d4fadbe8,delivered,2017-11-24 20:00:00,2017-11-24 21:00:00,2017-11-26 20:00:00,2017-11-28 20:00:00,2017-12-06 20:00:00
09f39e9d,94df4824,delivered,2017-03-25 08:00:00,2017-03-25 11:00:00,2017-03-26 08:00:00,2017-04-01 08:00:00,2017-04-17 08:00:00
740f69ae,4a1b4ab9,delivered,2017-07-03 12:00:00,2017-07-03 13:00:00,2017-07-04 12:00:00,2017-07-08 12:00:00,2017-07-17 12:00:00
b22d01e6,e302f2c3,canceled,2018-02-12 09:00:00,2018-02-12 11:00:00,2018-02-14 09:00:00,,2018-02-25 09:00:00
d6682e1f,51c4cec6,delivered,2017-02-06 21:00:00,2017-02-06 22:00:00,2017-02-08 21:00:00,2017-02-19 21:00:00,2017-02-25 21:00:00
e467586f,6a313f40,delivered,2017-05-19 14:00:00,2017-05-19 18:00:00,2017-05-20 14:00:00,2017-05-22 14:00:00,2017-06-07 14:00:00
bd306428,53d0c416,delivered,2018-01-23 23:00:00,2018-01-24 01:00:00,2018-01-25 23:00:00,2018-02-05 23:00:00,2018-02-15 23:00:00
638b845b,f0c1a7de,delivered,2017-12-31 00:00:00,2017-12-31 04:00:00,2018-01-01 00:00:00,2018-01-07 00:00:00,2018-01-15 00:00:00
b3f810e7,742eb681,delivered,2017-12-11 09:00:00,2017-12-11 13:00:00,2017-12-12 09:00:00,2017-12-15 09:00:00,2017-12-30 09:00:00
2a757dce,afe09295,delivered,2017-12-18 08:00:00,2017-12-18 08:00:00,2017-12-20 08:00:00,2017-12-25 08:00:00,2018-01-06 08:00:00
95870f5d,d61678e2,delivered,2018-01-26 00:00:00,2018-01-26 03:00:00,2018-01-28 00:00:00,2018-02-07 00:00:00,2018-02-13 00:00:00
6b856973,ce020f46,delivered,2017-12-06 18:00:00,2017-12-06 19:00:00,2017-12-08 18:00:00,2017-12-10 18:00:00,2017-12-20 18:00:00
d85bbade,f5518e60,delivered,2018-03-17 13:00:00,2018-03-17 15:00:00,2018-03-18 13:00:00,2018-03-21 13:00:00,2018-03-31 13:00:00
27beb888,79188f6a,delivered,2018-08-17 03:00:00,2018-08-17 05:00:00,2018-08-18 03:00:00,2018-08-25 03:00:00,2018-09-05 03:00:00
c2e6c579,96e460f6,delivered,2018-03-03 04:00:00,2018-03-03 08:00:00,2018-03-04 04:00:00,2018-03-07 04:00:00,2018-03-18 04:00:00
bb0023c2,53aed3b7,delivered,2017-06-24 03:00:00,2017-06-24 03:00:00,2017-06-25 03:00:00,2017-07-04 03:00:00,2017-07-06 03:00:00
1fa7b48a,178825ff,delivered,2018-03-22 11:00:00,2018-03-22 15:00:00,2018-03-23 11:00:00,2018-03-29 11:00:00,2018-04-09 11:00:00
26222fa8,7a018bab,delivered,2017-06-16 06:00:00,2017-06-16 09:00:00,2017-06-18 06:00:00,2017-06-27 06:00:00,2017-07-10 06:00:00
394cebb6,a3a42bca,delivered,2017-12-20 21:00:00,2017-12-20 21:00:00,2017-12-21 21:00:00,2018-01-01 21:00:00,2018-01-01 21:00:00
e40f729f,63cf9b1d,delivered,2017-08-18 04:00:00,2017-08-18 06:00:00,2017-08-20 04:00:00,2017-08-30 04:00:00,2017-09-09 04:00:00
87b080c0,3f83ed4c,delivered,2018-07-22 13:00:00,2018-07-22 17:00:00,2018-07-23 13:00:00,2018-08-03 13:00:00,2018-08-01 13:00:00
e6fe2363,e01ea267,delivered,2017-05-15 16:00:00,2017-05-15 18:00:00,2017-05-17 16:00:00,2017-05-29 16:00:00,2017-05-28 16:00:00
c7512e18,28c4088d,delivered,2018-04-13 13:00:00,2018-04-13 13:00:00,2018-04-15 13:00:00,2018-04-23 13:00:00,2018-05-06 13:00:00
ed2a6332,53f4c20e,delivered,2017-02-10 01:00:00,2017-02-10 05:00:00,2017-02-11 01:00:00,2017-02-16 01:00:00,2017-03-05 01:00:00
c316517a,5c55827e,delivered,2017-01-10 22:00:00,2017-01-11 01:00:00,2017-01-11 22:00:00,2017-01-21 22:00:00,2017-01-22 22:00:00
a733256e,09722b5d,delivered,2017-07-16 20:00:00,2017-07-16 21:00:00,2017-07-17 20:00:00,2017-07-23 20:00:00,2017-07-27 20:00:00
7dd23e95,74eea587,delivered,2017-04-17 16:00:00,2017-04-17 17:00:00,2017-04-18 16:00:00,2017-04-27 16:00:00,2017-05-04 16:00:00
b80e4993,142e30ad,delivered,2017-05-29 19:00:00,2017-05-29 22:00:00,2017-05-30 19:00:00,2017-06-06 19:00:00,2017-06-11 19:00:00
b1538c67,1c2472c4,delivered,2018-04-20 11:00:00,2018-04-20 12:00:00,2018-04-22 11:00:00,2018-04-23 11:00:00,2018-05-12 11:00:00
1a1b9581,d334520b,delivered,2018-01-22 12:00:00,2018-01-22 14:00:00,2018-01-24 12:00:00,2018-02-04 12:00:00,2018-02-06 12:00:00
4b12c1b2,597c8ba0,delivered,2018-01-02 08:00:00,2018-01-02 10:00:00,2018-01-03 08:00:00,2018-01-10 08:00:00,2018-01-19 08:00:00
033f4449,03c6eb58,delivered,2017-01-16 08:00:00,2017-01-16 11:00:00,2017-01-17 08:00:00,2017-01-24 08:00:00,2017-02-05 08:00:00
f0ee932b,f765405d,delivered,2018-02-16 17:00:00,2018-02-16 18:00:00,2018-02-18 17:00:00,2018-02-26 17:00:00,2018-03-07 17:00:00
ead21207,41b9274f,delivered,2018-05-19 03:00:00,2018-05-19 05:00:00,2018-05-21 03:00:00,2018-05-28 03:00:00,2018-05-31 03:00:00
e62bc57e,8eb8e8c4,delivered,2018-04-25 18:00:00,2018-04-25 21:00:00,2018-04-27 18:00:00,2018-05-09 18:00:00,2018-05-15 18:00:00
3beea6f7,5ac00539,delivered,2018-01-27 22:00:00,2018-01-27 22:00:00,2018-01-28 22:00:00,2018-01-31 22:00:00,2018-02-11 22:00:00
97341d1b,20468d25,delivered,2017-11-23 04:00:00,2017-11-23 04:00:00,2017-11-25 04:00:00,2017-12-07 04:00:00,2017-12-06 04:00:00
86b3819d,55203c8c,delivered,2017-03-16 19:00:00,2017-03-16 19:00:00,2017-03-17 19:00:00,2017-03-24 19:00:00,2017-04-09 19:00:00
95ee892e,edf2cc21,delivered,2017-03-16 21:00:00,2017-03-17 00:00:00,2017-03-18 21:00:00,2017-03-23 21:00:00,2017-04-03 21:00:00
b9cd906f,36ea4e86,delivered,2018-04-14 11:00:00,2018-04-14 12:00:00,2018-04-15 11:00:00,2018-04-23 11:00:00,2018-05-02 11:00:00
fd2dd295,f1c8b903,delivered,2018-03-22 19:00:00,2018-03-22 20:00:00,2018-03-23 19:00:00,2018-04-03 19:00:00,2018-04-12 19:00:00
7f13ca25,ec0934cc,delivered,2017-06-10 16:00:00,2017-06-10 16:00:00,2017-06-12 16:00:00,2017-06-18 16:00:00,2017-06-20 16:00:00
26843f40,36feb3f2,delivered,2018-06-10 03:00:00,2018-06-10 04:00:00,2018-06-12 03:00:00,2018-06-19 03:00:00,2018-06-24 03:00:00
a56f8f99,bde71009,delivered,2017-03-29 00:00:00,2017-03-29 01:00:00,2017-03-31 00:00:00,2017-04-11 00:00:00,2017-04-09 00:00:00
98cd7932,bc8ae46b,delivered,2018-02-13 23:00:00,2018-02-13 23:00:00,2018-02-15 23:00:00,2018-02-22 23:00:00,2018-03-02 23:00:00
86c90242,246d00d3,canceled,2018-01-21 02:00:00,2018-01-21 04:00:00,2018-01-22 02:00:00,,2018-02-05 02:00:00
e5f99cc8,89dec935,delivered,2017-02-21 20:00:00,2017-02-21 21:00:00,2017-02-23 20:00:00,2017-02-27 20:00:00,2017-03-08 20:00:00
85628c20,f7c14522,delivered,2017-09-27 00:00:00,2017-09-27 04:00:00,2017-09-29 00:00:00,2017-10-07 00:00:00,2017-10-16 00:00:00
8ceb3791,5dc670b1,delivered,2018-03-08 00:00:00,2018-03-08 01:00:00,2018-03-10 00:00:00,2018-03-17 00:00:00,2018-03-31 00:00:00
14eb0455,2f534edf,delivered,2018-03-28 13:00:00,2018-03-28 14:00:00,2018-03-30 13:00:00,2018-04-05 13:00:00,2018-04-21 13:00:00
58dae994,f5d7047b,delivered,2017-10-10 09:00:00,2017-10-10 12:00:00,2017-10-11 09:00:00,2017-10-18 09:00:00,2017-10-23 09:00:00
d4a16ae5,7242944f,delivered,2017-02-26 13:00:00,2017-02-26 14:00:00,2017-02-27 13:00:00,2017-03-04 13:00:00,2017-03-20 13:00:00
04c076e3,f35bab59,delivered,2017-05-17 09:00:00,2017-05-17 09:00:00,2017-05-19 09:00:00,2017-05-23 09:00:00,2017-06-08 09:00:00
00d8ec25,d04d6633,delivered,2018-03-24 00:00:00,2018-03-24 04:00:00,2018-03-25 00:00:00,2018-03-27 00:00:00,2018-04-14 00:00:00
a446ebdb,0bd7c4d8,delivered,2018-05-14 13:00:00,2018-05-14 17:00:00,2018-05-16 13:00:00,2018-05-18 13:00:00,2018-06-06 13:00:00
76dcc763,c805a1e4,delivered,2017-10-18 15:00:00,2017-10-18 19:00:00,2017-10-20 15:00:00,2017-10-22 15:00:00,2017-10-31 15:00:00
3ec3fe49,fc182d47,delivered,2018-08-14 02:00:00,2018-08-14 05:00:00,2018-08-16 02:00:00,2018-08-27 02:00:00,2018-09-06 02:00:00
8160527d,3f26c68e,delivered,2018-07-21 13:00:00,2018-07-21 14:00:00,2018-07-22 13:00:00,2018-08-02 13:00:00,2018-08-13 13:00:00
1c9067cf,d47e82e0,delivered,2017-04-13 18:00:00,2017-04-13 21:00:00,2017-04-15 18:00:00,2017-04-17 18:00:00,2017-05-03 18:00:00
8a68f5d0,60514cbc,delivered,2017-09-26 16:00:00,2017-09-26 16:00:00,2017-09-28 16:00:00,2017-10-03 16:00:00,2017-10-06 16:00:00
a1ee1938,89d5fe20,delivered,2018-01-07 04:00:00,2018-01-07 04:00:00,2018-01-08 04:00:00,2018-01-14 04:00:00,2018-01-23 04:00:00
67d6b21c,f287cf5f,delivered,2017-03-20 02:00:00,2017-03-20 06:00:00,2017-03-22 02:00:00,2017-03-25 02:00:00,2017-04-09 02:00:00
aaf4206a,99ae03f8,delivered,2017-08-06 08:00:00,2017-08-06 10:00:00,2017-08-07 08:00:00,2017-08-09 08:00:00,2017-08-20 08:00:00
096d6c7d,8a2b1a06,delivered,2017-04-15 10:00:00,2017-04-15 12:00:00,2017-04-17 10:00:00,2017-04-18 10:00:00,2017-04-25 10:00:00
34055124,86518967,delivered,2017-09-12 09:00:00,2017-09-12 12:00:00,2017-09-13 09:00:00,2017-09-25 09:00:00,2017-09-26 09:00:00
22b242a0,4cafc933,delivered,2017-03-14 06:00:00,2017-03-14 08:00:00,2017-03-15 06:00:00,2017-03-28 06:00:00,2017-03-30 06:00:00
fd164cf7,7efe45dd,delivered,2017-02-19 02:00:00,2017-02-19 06:00:00,2017-02-21 02:00:00,2017-02-23 02:00:00,2017-03-10 02:00:00
36929551,c4f58319,delivered,2018-01-06 21:00:00,2018-01-06 22:00:00,2018-01-07 21:00:00,2018-01-10 21:00:00,2018-01-30 21:00:00
a48c73ce,1634721c,delivered,2018-05-27 18:00:00,2018-05-27 22:00:00,2018-05-29 18:00:00,2018-05-31 18:00:00,2018-06-08 18:00:00
1f781493,d44aed65,delivered,2017-02-28 07:00:00,2017-02-28 07:00:00,2017-03-01 07:00:00,2017-03-03 07:00:00,2017-03-16 07:00:00
2d9ab752,c7cab217,delivered,2017-08-23 18:00:00,2017-08-23 19:00:00,2017-08-25 18:00:00,2017-08-29 18:00:00,2017-09-07 18:00:00
5e9893b4,87a6e4d1,delivered,2017-09-30 05:00:00,2017-09-30 08:00:00,2017-10-02 05:00:00,2017-10-11 05:00:00,2017-10-20 05:00:00
7c2fdc61,e62d8495,delivered,2017-08-03 15:00:00,2017-08-03 16:00:00,2017-08-05 15:00:00,2017-08-14 15:00:00,2017-08-16 15:00:00
232b48b6,2f26fc8f,delivered,2018-08-13 17:00:00,2018-08-13 20:00:00,2018-08-14 17:00:00,2018-08-18 17:00:00,2018-08-28 17:00:00
a3e028f6,ab53bdc3,delivered,2017-03-25 15:00:00,2017-03-25 19:00:00,2017-03-27 15:00:00,2017-04-08 15:00:00,2017-04-16 15:00:00
7f1972fa,8daae6ca,delivered,2018-05-18 21:00:00,2018-05-18 23:00:00,2018-05-19 21:00:00,2018-05-27 21:00:00,2018-05-31 21:00:00
7c288659,0ba1f4ec,delivered,2017-08-16 19:00:00,2017-08-16 20:00:00,2017-08-17 19:00:00,2017-08-29 19:00:00,2017-09-01 19:00:00
07d02383,4392aad9,delivered,2017-04-23 04:00:00,2017-04-23 08:00:00,2017-04-24 04:00:00,2017-05-04 04:00:00,2017-05-05 04:00:00
4b6b9fb9,eadb7367,delivered,2017-03-01 23:00:00,2017-03-02 02:00:00,2017-03-02 23:00:00,2017-03-12 23:00:00,2017-03-22 23:00:00
b4713a81,943fbd3b,delivered,2018-03-05 14:00:00,2018-03-05 15:00:00,2018-03-06 14:00:00,2018-03-09 14:00:00,2018-03-21 14:00:00
